model_id,model_make_id,model_name,model_trim,model_year
45631,mitsubishi,Lancer,Evolution GSR,2010
45632,mitsubishi,Lancer,Evolution SE,2010
45633,mitsubishi,Lancer,Evolution MR,2010
45634,mitsubishi,Lancer,Evolution MR Touring,2010
45637,mitsubishi,Lancer,Sportback GTS,2010
45638,mitsubishi,Lancer,Sportback Ralliart,2010
45627,mitsubishi,Lancer,DE,2011
45628,mitsubishi,Lancer,ES,2011
45629,mitsubishi,Lancer,GTS,2011
45630,mitsubishi,Lancer,Ralliart,2011
45635,mitsubishi,Lancer,Evolution GSR,2011
45636,mitsubishi,Lancer,Evolution MR,2011
45639,mitsubishi,Lancer,Sportback ES,2011
45640,mitsubishi,Lancer,Sportback GTS,2011
45641,mitsubishi,Lancer,Sportback Ralliart,2011
38621,toyota,Land Cruiser,100 VX 4.2 DT Automatic,2005
38755,toyota,Land Cruiser,HDJ 100,2005
38913,toyota,Land Cruiser,100 4.2 TD,2005
38927,toyota,Land Cruiser,100 VX 4.7 V8,2005
39062,toyota,Land Cruiser,Prado 3.4 STD 4x4 Automatic,2005
39108,toyota,Land Cruiser,100 GX 4.2 D,2005
39115,toyota,Land Cruiser,100 VX 4.2 4x4,2005
39188,toyota,Land Cruiser,Prado VX TD,2005
39203,toyota,Land Cruiser,3.0 D-4D C,2005
39233,toyota,Land Cruiser,Prado 3.0 TDi,2005
39253,toyota,Land Cruiser,100 4.2 TD Executive,2005
39282,toyota,Land Cruiser,Prado TD,2005
39352,toyota,Land Cruiser,Prado VX 3.0 TDi,2005
39551,toyota,Land Cruiser,4x4,2005
39651,toyota,Land Cruiser,100 GX 4.5i,2005
39808,toyota,Land Cruiser,3.0 D-4D Executive,2005
40128,toyota,Land Cruiser,Prado VX V6,2005
40554,toyota,Land Cruiser,100 4.7 V8 Executive,2005
40555,toyota,Land Cruiser,3.0 D-4D,2005
38891,toyota,Land Cruiser,Pickup 4.2 D,2006
39968,toyota,Land Cruiser,100 4.2,2006
40086,toyota,Land Cruiser,Prado VX 4.0 V6,2006
40271,toyota,Land Cruiser,100 4.7 Executive,2006
40274,toyota,Land Cruiser,,2006
40652,toyota,Land Cruiser,3.0 D-4D C,2006
38651,toyota,Land Cruiser,4.0 VVT-i Executive,2007
38885,toyota,Land Cruiser,4x4,2007
39695,toyota,Land Cruiser,Prado VX 4.0 V6 Automatic,2007
39809,toyota,Land Cruiser,100 4.7 Executive,2007
40095,toyota,Land Cruiser,Pickup 4.5 P,2007
40155,toyota,Land Cruiser,,2007
40166,toyota,Land Cruiser,Pickup 4.2D,2007
40437,toyota,Land Cruiser,Prado 3.0 DT,2007
40636,toyota,Land Cruiser,3.0 D-4D C,2007
38607,toyota,Land Cruiser,Prado 3.0DT GX,2008
38703,toyota,Land Cruiser,5.7 4WD,2008
38982,toyota,Land Cruiser,100 4.7 Executive,2008
39165,toyota,Land Cruiser,100 4.2,2008
39377,toyota,Land Cruiser,100 GX 4.5,2008
39652,toyota,Land Cruiser,4.0 VVTi Executive,2008
39752,toyota,Land Cruiser,3.0 D-4D C,2008
38760,toyota,Land Cruiser,,2009
38832,toyota,Land Cruiser,Prado 3.0,2009
45982,toyota,Land Cruiser,,2010
45983,toyota,Land Cruiser,,2011
37111,subaru,Legacy,,2005
37119,subaru,Legacy,2.5 GT Limited Wagon,2005
37158,subaru,Legacy,2.5i Limited Wagon,2005
37170,subaru,Legacy,3.0 Combi,2005
37212,subaru,Legacy,2.5 GT Limited Sedan,2005
37231,subaru,Legacy,3.0 R Type B,2005
37235,subaru,Legacy,2.5i Limited Sedan,2005
37289,subaru,Legacy,2.5i Touring SportShift AWD,2005
37322,subaru,Legacy,2.0 Combi,2005
37438,subaru,Legacy,2.5i Sedan,2005
37486,subaru,Legacy,2.5i Touring AWD,2005
37499,subaru,Legacy,2.5,2005
37543,subaru,Legacy,2.5 Combi,2005
37545,subaru,Legacy,2.5 GT Wagon,2005
37577,subaru,Legacy,Wagon,2005
37589,subaru,Legacy,2.5 GT Sedan,2005
37618,subaru,Legacy,2.0 GT SportsWagon SportShift AWD,2005
37636,subaru,Legacy,2,2005
37652,subaru,Legacy,2.5i SportShift AWD,2005
37660,subaru,Legacy,2.5i AWD,2005
37682,subaru,Legacy,2.0 GT SportShift AWD,2005
37685,subaru,Legacy,2.5i Wagon,2005
37710,subaru,Legacy,3,2005
37099,subaru,Legacy,2.5i SportShift,2006
37121,subaru,Legacy,3.0 R 4WD,2006
37129,subaru,Legacy,2.0 GT Premium,2006
37134,subaru,Legacy,2.0 GT SportShift,2006
37171,subaru,Legacy,2.0 GT AWD StationWagon SportShift,2006
37225,subaru,Legacy,2.5i Special Edition Sedan,2006
37230,subaru,Legacy,2.5 GT Limited Wagon,2006
37304,subaru,Legacy,3.0 R-B,2006
37320,subaru,Legacy,2.0 R,2006
37405,subaru,Legacy,2.5i StationWagon,2006
37422,subaru,Legacy,2.0 R StationWagon,2006
37424,subaru,Legacy,2.5i Touring SportShift,2006
37429,subaru,Legacy,2.0 R SportShift,2006
37433,subaru,Legacy,Kombi 2.5,2006
37442,subaru,Legacy,2.0 R StationWagon SportShift,2006
37500,subaru,Legacy,2.5i Special Edition Wagon,2006
37544,subaru,Legacy,2.5,2006
37573,subaru,Legacy,2.0 GT StationWagon Premium,2006
37606,subaru,Legacy,2.5 GT Limited Sedan,2006
37638,subaru,Legacy,2.0 GT SportShift Premium,2006
37715,subaru,Legacy,Kombi 2.0 R,2006
37722,subaru,Legacy,Kombi 2.0,2006
37150,subaru,Legacy,2,2007
37183,subaru,Legacy,Combi 2.5 4WD,2007
37239,subaru,Legacy,2.0 GT Premium,2007
37241,subaru,Legacy,2.0 R Sportshift,2007
37262,subaru,Legacy,2.0 GT StationWagon Premium AWD,2007
37312,subaru,Legacy,2.0 GT StationWagon AWD,2007
37325,subaru,Legacy,3.0 R AWD,2007
37330,subaru,Legacy,2.5 AWD,2007
37336,subaru,Legacy,2.5i Wagon,2007
37356,subaru,Legacy,2.0 GT SportShift,2007
37367,subaru,Legacy,2.5 GT Limited Wagon,2007
37397,subaru,Legacy,2.5 GT-B,2007
37414,subaru,Legacy,2.5i Limited Wagon,2007
37417,subaru,Legacy,Combi 2.0 R,2007
37448,subaru,Legacy,2.5 GT Limited,2007
37466,subaru,Legacy,3.0 R B,2007
37472,subaru,Legacy,2.0 R,2007
37479,subaru,Legacy,2.0 AWD,2007
37513,subaru,Legacy,2.5i Limited,2007
37550,subaru,Legacy,Combi 3.0 R 4WD,2007
37616,subaru,Legacy,2.0 GT Premium AWD,2007
37641,subaru,Legacy,2.5i Special Edition Wagon,2007
37642,subaru,Legacy,2.5i,2007
37661,subaru,Legacy,2.5i Special Edition,2007
37113,subaru,Legacy,2.5 GT B Wagon,2008
37193,subaru,Legacy,2.0 G,2008
37203,subaru,Legacy,2.0 R Combi,2008
37238,subaru,Legacy,3.0 R,2008
37260,subaru,Legacy,3,2008
37274,subaru,Legacy,2.0 GT AWD S,2008
37359,subaru,Legacy,3.0 R Limited,2008
37360,subaru,Legacy,2.5 GX 4WD,2008
37436,subaru,Legacy,2.5 i Special Edition,2008
37510,subaru,Legacy,2.5 GX AWD Automatic,2008
37519,subaru,Legacy,2.0 R,2008
37623,subaru,Legacy,2.5 i Limited,2008
37687,subaru,Legacy,2.5 i,2008
37143,subaru,Legacy,2.5,2009
37200,subaru,Legacy,2.5 GT-B,2009
37214,subaru,Legacy,2.5GT Limited,2009
37223,subaru,Legacy,2.5i,2009
37280,subaru,Legacy,2.0R,2009
37287,subaru,Legacy,2.0R Station Wagon,2009
37515,subaru,Legacy,2.0R Sportshift,2009
37521,subaru,Legacy,2.5i Limited,2009
37535,subaru,Legacy,2.0R Station Wagon Sportshift,2009
37609,subaru,Legacy,3.0R,2009
37678,subaru,Legacy,2.5i Special Edition,2009
45867,subaru,Legacy,2.5i,2010
45868,subaru,Legacy,2.5i Premium,2010
45869,subaru,Legacy,2.5i Limited,2010
45870,subaru,Legacy,3.6R,2010
45871,subaru,Legacy,3.6R Premium,2010
45872,subaru,Legacy,2.5GT Premium,2010
45873,subaru,Legacy,3.6R Limited,2010
45874,subaru,Legacy,2.5GT Limited,2010
45875,subaru,Legacy,2.5i,2011
45876,subaru,Legacy,2.5i Premium,2011
45877,subaru,Legacy,3.6R,2011
45878,subaru,Legacy,2.5i Limited,2011
45879,subaru,Legacy,3.6R Premium,2011
45880,subaru,Legacy,3.6R Limited,2011
45881,subaru,Legacy,2.5GT Limited,2011
49435,subaru,Legacy,2.5i Sedan,2012
49436,subaru,Legacy,2.5i PZEV Sedan,2012
49437,subaru,Legacy,2.5i Premium Sedan,2012
49438,subaru,Legacy,2.5i Premium PZEV Sedan,2012
49439,subaru,Legacy,3.6R Sedan,2012
49440,subaru,Legacy,2.5i Limited Sedan,2012
49441,subaru,Legacy,2.5i Limited PZEV Sedan,2012
49442,subaru,Legacy,3.6R Premium Sedan,2012
49443,subaru,Legacy,3.6R Limited Sedan,2012
49444,subaru,Legacy,2.5GT Limited Sedan,2012
17747,honda,Legend,3.5i V6,2005
17799,honda,Legend,,2005
16985,honda,Legend,3.5 V6 SH AWD,2007
5973,buick,LeSabre,Custom,2005
6056,buick,LeSabre,Limited,2005
9037,chrysler,LHS,,2005
19739,jeep,Liberty,Limited,2005
19782,jeep,Liberty,Limited 4x4,2005
19804,jeep,Liberty,Sport,2005
19886,jeep,Liberty,Renegade 4WD,2005
19903,jeep,Liberty,Renegade,2005
19624,jeep,Liberty,,2006
19675,jeep,Liberty,Limited,2006
19716,jeep,Liberty,Renegade,2006
19818,jeep,Liberty,Sport,2006
19639,jeep,Liberty,,2007
19797,jeep,Liberty,Limited 4x4,2007
19937,jeep,Liberty,Sport 4x4,2007
19970,jeep,Liberty,Sport,2007
19748,jeep,Liberty,Sport 4x4,2008
19807,jeep,Liberty,Limited 4x4,2008
19874,jeep,Liberty,,2008
19944,jeep,Liberty,Limited,2008
19974,jeep,Liberty,Sport,2008
19759,jeep,Liberty,,2009
19794,jeep,Liberty,Sport 4x4,2009
19834,jeep,Liberty,Limited 4x4,2009
19861,jeep,Liberty,Sport,2009
19882,jeep,Liberty,Limited,2009
45229,jeep,Liberty,Sport,2010
45230,jeep,Liberty,Limited,2010
45231,jeep,Liberty,Renegade,2010
45232,jeep,Liberty,Sport,2011
45233,jeep,Liberty,Limited,2011
45234,jeep,Liberty,Renegade,2011
49130,jeep,Liberty,Sport,2012
49131,jeep,Liberty,Limited,2012
49132,jeep,Liberty,Limited Jet,2012
21643,lexus,LS,,2005
21712,lexus,LS,430,2005
21842,lexus,LS,430,2006
21647,lexus,LS,460 L Luxury Sedan,2007
21698,lexus,LS,430 Automatic,2007
21718,lexus,LS,460,2007
21745,lexus,LS,430,2007
21825,lexus,LS,460 Luxury Sedan,2007
21648,lexus,LS,600h L,2008
21731,lexus,LS,460,2008
21772,lexus,LS,600h,2008
21806,lexus,LS,430,2008
21821,lexus,LS,600h L Luxury,2008
21679,lexus,LS,460 AWD,2009
21699,lexus,LS,460 L,2009
21730,lexus,LS,600h L,2009
21763,lexus,LS,460,2009
21828,lexus,LS,460 L AWD,2009
21845,lexus,LS,430,2009
45364,lexus,LS,460,2010
45365,lexus,LS,460 L,2010
45366,lexus,LS,600h L,2010
45367,lexus,LS,460,2011
45368,lexus,LS,460 L,2011
45369,lexus,LS,600h L,2011
49181,lexus,LS,600h L,2012
21856,lincoln,LS,V6 Premium,2005
21859,lincoln,LS,V8 Ultimate,2005
21931,lincoln,LS,V6 Appearance,2005
21949,lincoln,LS,V6 Luxury,2005
22000,lincoln,LS,,2005
22009,lincoln,LS,V8 Sport,2005
21920,lincoln,LS,V8 Sport,2006
22003,lincoln,LS,,2006
5967,buick,Lucerne,CX,2006
6063,buick,Lucerne,CXL V6,2006
6121,buick,Lucerne,,2006
6180,buick,Lucerne,CXL V8,2006
6192,buick,Lucerne,CXS,2006
5954,buick,Lucerne,CXL V8,2007
6005,buick,Lucerne,CXS,2007
6076,buick,Lucerne,CXL V6,2007
6146,buick,Lucerne,CX,2007
6270,buick,Lucerne,,2007
6034,buick,Lucerne,CXS,2008
6138,buick,Lucerne,CX,2008
6219,buick,Lucerne,,2008
6259,buick,Lucerne,CXL,2008
5995,buick,Lucerne,CX2,2009
6021,buick,Lucerne,CXL2 Special,2009
6084,buick,Lucerne,CXL5,2009
6097,buick,Lucerne,,2009
6156,buick,Lucerne,CX1,2009
6189,buick,Lucerne,CXL1,2009
6230,buick,Lucerne,Super,2009
6254,buick,Lucerne,CXL4,2009
44534,buick,Lucerne,CX,2010
44535,buick,Lucerne,CX-2,2010
44536,buick,Lucerne,CXL,2010
44537,buick,Lucerne,CXL Special Edition,2010
44538,buick,Lucerne,CXL-3,2010
44539,buick,Lucerne,CXL Premium,2010
44540,buick,Lucerne,CXL-4,2010
44541,buick,Lucerne,CXL-5,2010
44542,buick,Lucerne,Super,2010
44543,buick,Lucerne,CX,2011
44544,buick,Lucerne,CXL,2011
44545,buick,Lucerne,CXL Premium,2011
44546,buick,Lucerne,Super,2011
21708,lexus,LX,,2005
21794,lexus,LX,470 Sport Utility,2006
21844,lexus,LX,,2006
21661,lexus,LX,470 Sport Utility,2007
21830,lexus,LX,570,2008
21814,lexus,LX,570,2009
45370,lexus,LX,570,2010
45371,lexus,LX,570,2011
18707,infiniti,M,45,2005
18718,infiniti,M,,2005
18725,infiniti,M,3.5,2005
18744,infiniti,M,45 Sport,2005
18760,infiniti,M,45 Luxury,2005
18700,infiniti,M,,2006
18708,infiniti,M,35 Sedan,2007
18720,infiniti,M,35 4WD,2007
18757,infiniti,M,35 Sport,2007
18667,infiniti,M,35,2008
18690,infiniti,M,45,2008
18730,infiniti,M,45 4WD,2008
18738,infiniti,M,35 AWD,2008
18695,infiniti,M,45x,2009
18709,infiniti,M,35,2009
18733,infiniti,M,35x,2009
45193,infiniti,M,37,2011
45194,infiniti,M,37x,2011
45195,infiniti,M,56,2011
45196,infiniti,M,56x,2011
49104,infiniti,M,37,2012
49105,infiniti,M,37x,2012
49106,infiniti,M,35h,2012
49107,infiniti,M,56,2012
49108,infiniti,M,56x,2012
27882,nissan,M,45,2006
4560,bmw,M3,Convertible,2005
4824,bmw,M3,Cabriolet,2005
5367,bmw,M3,Coupe,2005
4323,bmw,M3,,2006
4521,bmw,M3,Convertible,2006
4665,bmw,M3,CSL,2006
4963,bmw,M3,Coupe,2006
5702,bmw,M3,Cabriolet,2006
4250,bmw,M3,,2007
4262,bmw,M3,Cabriolet,2007
4921,bmw,M3,Convertible,2007
4726,bmw,M3,Coupe,2008
5682,bmw,M3,,2008
5714,bmw,M3,Convertible,2008
4148,bmw,M3,Cabriolet,2009
4191,bmw,M3,Coupe M Dynamic,2009
4276,bmw,M3,Convertible M-DCT,2009
4401,bmw,M3,M Dynamic,2009
4472,bmw,M3,Convertible M Dynamic M-DCT,2009
4502,bmw,M3,Convertible,2009
4787,bmw,M3,Coupe,2009
4868,bmw,M3,,2009
5026,bmw,M3,M-DCT,2009
5076,bmw,M3,Coupe M Dynamic M-DCT,2009
5252,bmw,M3,Coupe M-DCT,2009
5595,bmw,M3,Convertible M Dynamic,2009
44492,bmw,M3,Coupe,2010
44493,bmw,M3,Coupe,2011
48706,bmw,M3,Coupe,2012
4971,bmw,M5,,2006
4517,bmw,M5,SMG,2007
5250,bmw,M5,,2007
4575,bmw,M5,SMG,2008
4591,bmw,M5,,2008
4842,bmw,M5,SMG,2009
5200,bmw,M5,Touring,2009
5473,bmw,M5,,2009
44494,bmw,M5,,2010
48707,bmw,M5,,2012
5475,bmw,M6,,2005
5433,bmw,M6,Coupe,2006
5665,bmw,M6,,2006
4160,bmw,M6,Cabriolet,2007
4387,bmw,M6,,2007
4388,bmw,M6,Convertible,2007
4914,bmw,M6,Coupe,2007
5061,bmw,M6,Coupe,2008
5114,bmw,M6,,2008
5658,bmw,M6,Cabriolet,2008
5710,bmw,M6,Convertible,2008
4208,bmw,M6,Coupe,2009
4270,bmw,M6,,2009
5243,bmw,M6,Convertible,2009
5522,bmw,M6,Cabriolet,2009
44495,bmw,M6,,2010
11138,dodge,Magnum,SXT 4WD,2005
11222,dodge,Magnum,SXT,2005
11419,dodge,Magnum,RT 4WD,2005
11584,dodge,Magnum,XE,2005
11714,dodge,Magnum,SE,2005
11086,dodge,Magnum,SXT 4WD,2006
11409,dodge,Magnum,,2006
11599,dodge,Magnum,RT,2006
11658,dodge,Magnum,SXT,2006
11690,dodge,Magnum,RT AWD,2006
11715,dodge,Magnum,SRT-8,2006
11075,dodge,Magnum,RT AWD,2007
11258,dodge,Magnum,SXT AWD,2007
11433,dodge,Magnum,SE,2007
11465,dodge,Magnum,SXT,2007
11466,dodge,Magnum,RT,2007
11488,dodge,Magnum,SRT-8,2007
11255,dodge,Magnum,RT,2008
11272,dodge,Magnum,RT 4WD,2008
11489,dodge,Magnum,SXT,2008
11550,dodge,Magnum,SXT AWD,2008
11611,dodge,Magnum,SRT-8,2008
11743,dodge,Magnum,,2008
7528,chevrolet,Malibu,LS,2005
7853,chevrolet,Malibu,Maxx LS,2005
7884,chevrolet,Malibu,Maxx LT,2005
8038,chevrolet,Malibu,Sedan,2005
8194,chevrolet,Malibu,LT,2005
6840,chevrolet,Malibu,Maxx SS,2006
6971,chevrolet,Malibu,SS,2006
7020,chevrolet,Malibu,LTZ,2006
7766,chevrolet,Malibu,,2006
7805,chevrolet,Malibu,Maxx LT,2006
7858,chevrolet,Malibu,Maxx LTZ,2006
7930,chevrolet,Malibu,LT,2006
8145,chevrolet,Malibu,,2007
7196,chevrolet,Malibu,Classic LT,2008
7499,chevrolet,Malibu,Hybrid,2008
7772,chevrolet,Malibu,LT,2008
8164,chevrolet,Malibu,LS,2008
8207,chevrolet,Malibu,LTZ,2008
7125,chevrolet,Malibu,,2009
7263,chevrolet,Malibu,Hybrid,2009
7581,chevrolet,Malibu,LTZ,2009
8110,chevrolet,Malibu,LS,2009
44677,chevrolet,Malibu,LS,2010
44678,chevrolet,Malibu,Fleet,2010
44679,chevrolet,Malibu,LT1,2010
44680,chevrolet,Malibu,LT2,2010
44681,chevrolet,Malibu,LTZ,2010
44682,chevrolet,Malibu,LS,2011
44683,chevrolet,Malibu,LT1,2011
44684,chevrolet,Malibu,LT2,2011
44685,chevrolet,Malibu,LTZ,2011
48804,chevrolet,Malibu,LS,2012
48805,chevrolet,Malibu,1LT,2012
48806,chevrolet,Malibu,1LTZ,2012
45576,mercury,Mariner,,2010
45577,mercury,Mariner,Premier,2010
45580,mercury,Mariner,Hybrid,2010
45578,mercury,Mariner,,2011
45579,mercury,Mariner,Premier,2011
45581,mercury,Mariner,Hybrid,2011
21942,lincoln,Mark LT,,2006
21990,lincoln,Mark LT,,2007
21874,lincoln,Mark LT,,2008
38620,toyota,Matrix,XR,2005
39596,toyota,Matrix,XR 4x4,2005
39966,toyota,Matrix,,2005
39419,toyota,Matrix,XR,2006
40385,toyota,Matrix,4x4,2006
40608,toyota,Matrix,XR 4x4,2006
40662,toyota,Matrix,,2006
39579,toyota,Matrix,XR,2007
39632,toyota,Matrix,,2008
39710,toyota,Matrix,XR,2008
39208,toyota,Matrix,,2009
39410,toyota,Matrix,XRS Automatic,2009
39494,toyota,Matrix,S,2009
39711,toyota,Matrix,XRS,2009
40076,toyota,Matrix,S Automatic,2009
40207,toyota,Matrix,Automatic,2009
45984,toyota,Matrix,,2010
45985,toyota,Matrix,S,2010
45986,toyota,Matrix,XRS,2010
45987,toyota,Matrix,Automatic,2011
45988,toyota,Matrix,S Automatic,2011
27849,nissan,Maxima,QX 3.0,2005
27896,nissan,Maxima,,2005
28569,nissan,Maxima,SL,2005
28908,nissan,Maxima,SE,2005
27718,nissan,Maxima,,2006
28817,nissan,Maxima,SL,2006
28876,nissan,Maxima,SE,2006
28257,nissan,Maxima,,2007
28559,nissan,Maxima,SL,2007
28735,nissan,Maxima,SE,2007
27862,nissan,Maxima,SL,2008
28939,nissan,Maxima,SE,2008
29007,nissan,Maxima,QX 2.0,2008
29073,nissan,Maxima,QX 3.0,2008
27792,nissan,Maxima,SV,2009
29033,nissan,Maxima,,2009
45688,nissan,Maxima,3.5 S,2010
45689,nissan,Maxima,3.5 SV,2010
45690,nissan,Maxima,3.5 S,2011
45691,nissan,Maxima,3.5 SV,2011
49327,nissan,Maxima,3.5 S,2012
49328,nissan,Maxima,3.5 SV,2012
22894,mazda,MazdaSpeed3,Grand Touring,2007
23548,mazda,MazdaSpeed3,,2007
23844,mazda,MazdaSpeed3,Sport,2007
22778,mazda,MazdaSpeed3,Sport,2008
45476,mazda,MazdaSpeed3,Sport,2010
45477,mazda,MazdaSpeed3,Sport,2011
49208,mazda,MazdaSpeed3,Touring,2012
23102,mazda,MazdaSpeed6,Grand Touring,2006
23261,mazda,MazdaSpeed6,Sport,2006
22984,mazda,MazdaSpeed6,Sport,2007
23021,mazda,MazdaSpeed6,Grand Touring,2007
242,acura,MDX,Touring Package,2005
362,acura,MDX,Premium,2005
378,acura,MDX,,2005
282,acura,MDX,Touring Package,2006
367,acura,MDX,,2006
324,acura,MDX,,2007
334,acura,MDX,Tech Package,2007
345,acura,MDX,V20,2007
338,acura,MDX,Sport,2008
384,acura,MDX,Tech,2008
253,acura,MDX,Sport Package,2009
298,acura,MDX,,2009
315,acura,MDX,Tech Package,2009
44327,acura,MDX,,2010
44328,acura,MDX,,2011
48594,acura,MDX,,2012
45582,mercury,Milan,,2010
45583,mercury,Milan,Premier,2010
45586,mercury,Milan,Hybrid,2010
45584,mercury,Milan,,2011
45585,mercury,Milan,Premier,2011
45587,mercury,Milan,Hybrid,2011
21968,lincoln,MKS,AWD,2009
45376,lincoln,MKS,,2010
45377,lincoln,MKS,,2011
49184,lincoln,MKS,,2012
45378,lincoln,MKT,,2010
45379,lincoln,MKT,,2011
49185,lincoln,MKT,,2012
21964,lincoln,MKX,,2007
21997,lincoln,MKX,AWD,2007
21900,lincoln,MKX,,2008
21996,lincoln,MKX,4WD,2008
21870,lincoln,MKX,,2009
21941,lincoln,MKX,AWD,2009
45380,lincoln,MKX,,2010
45381,lincoln,MKX,,2011
49186,lincoln,MKX,,2012
21894,lincoln,MKZ,AWD,2007
21963,lincoln,MKZ,,2007
21952,lincoln,MKZ,,2008
21960,lincoln,MKZ,AWD,2008
21895,lincoln,MKZ,AWD,2009
21909,lincoln,MKZ,,2009
45382,lincoln,MKZ,,2010
45383,lincoln,MKZ,,2011
45385,lincoln,MKZ,Hybrid,2011
49187,lincoln,MKZ,,2012
49188,lincoln,MKZ,Hybrid,2012
24423,mercedes-benz,ML,350,2005
24681,mercedes-benz,ML,500 Automatic,2005
24713,mercedes-benz,ML,270 Cdi,2005
24760,mercedes-benz,ML,350 Automatic,2005
25302,mercedes-benz,ML,400 CDi,2005
25578,mercedes-benz,ML,55 AMG,2005
25662,mercedes-benz,ML,320 CDi,2005
25728,mercedes-benz,ML,500,2005
24189,mercedes-benz,ML,320 CDi,2006
25165,mercedes-benz,ML,500,2006
25722,mercedes-benz,ML,280 CDi,2006
25775,mercedes-benz,ML,350,2006
24051,mercedes-benz,ML,350,2007
24478,mercedes-benz,ML,500,2007
24886,mercedes-benz,ML,500,2007
25416,mercedes-benz,ML,320 CDi,2007
25456,mercedes-benz,ML,270 CDi,2007
25479,mercedes-benz,ML,280 CDi,2007
25524,mercedes-benz,ML,350,2007
24086,mercedes-benz,ML,500,2008
24104,mercedes-benz,ML,550,2008
24137,mercedes-benz,ML,420 CDi,2008
24487,mercedes-benz,ML,350,2008
24621,mercedes-benz,ML,350,2008
24656,mercedes-benz,ML,63 AMG,2008
24684,mercedes-benz,ML,500 Automatic,2008
24861,mercedes-benz,ML,320 CDi Automatic,2008
24917,mercedes-benz,ML,270 CDi,2008
25254,mercedes-benz,ML,500,2008
25715,mercedes-benz,ML,270 CDi Automatic,2008
23984,mercedes-benz,ML,320 BlueTec,2009
24333,mercedes-benz,ML,350 4Matic,2009
24492,mercedes-benz,ML,550 4Matic,2009
24695,mercedes-benz,ML,500,2009
24826,mercedes-benz,ML,350,2009
25088,mercedes-benz,ML,63 AMG,2009
25685,mercedes-benz,ML,320 CDi,2009
45523,mercedes-benz,ML,350,2010
45524,mercedes-benz,ML,350 4MATIC,2010
45525,mercedes-benz,ML,350 BlueTEC,2010
45526,mercedes-benz,ML,450 Hybrid,2010
45527,mercedes-benz,ML,550 4MATIC,2010
45528,mercedes-benz,ML,63 AMG,2010
45529,mercedes-benz,ML,350,2011
45530,mercedes-benz,ML,350 4MATIC,2011
45531,mercedes-benz,ML,350 BlueTEC,2011
45532,mercedes-benz,ML,450 Hybrid,2011
45533,mercedes-benz,ML,550 4MATIC,2011
45534,mercedes-benz,ML,63 AMG,2011
49269,mercedes-benz,ML,350 4MATIC,2012
49270,mercedes-benz,ML,350 BlueTEC,2012
6880,chevrolet,Monte Carlo,SS Supercharged,2005
7025,chevrolet,Monte Carlo,LT,2005
7977,chevrolet,Monte Carlo,LS,2005
6965,chevrolet,Monte Carlo,LS,2006
7836,chevrolet,Monte Carlo,SS,2006
8010,chevrolet,Monte Carlo,,2006
8103,chevrolet,Monte Carlo,LT,2006
7555,chevrolet,Monte Carlo,,2007
26496,mitsubishi,Montero,LWB,2005
26597,mitsubishi,Montero,Limited,2005
27184,mitsubishi,Montero,,2006
45588,mercury,Mountaineer,,2010
45589,mercury,Mountaineer,Premier,2010
23088,mazda,MPV,2.3 MZR Comfort,2005
23181,mazda,MPV,ES,2005
23529,mazda,MPV,2.0 MZR-CD Comfort,2005
23754,mazda,MPV,LX,2005
22862,mazda,MPV,LX,2006
23259,mazda,MPV,ES,2006
23308,mazda,MPV,LX SV,2006
23704,mazda,MPV,2.0 TD Comfort,2008
23816,mazda,MPV,2.3 Comfort,2008
22817,mazda,MPV,2.0 TD Comfort,2009
38931,toyota,MR2,Roadster Hardtop,2005
39583,toyota,MR2,Roadster Edition S,2005
39781,toyota,MR2,1.8,2005
40187,toyota,MR2,Spyder Convertible,2005
38590,toyota,MR2,,2006
39343,toyota,MR2,1.8 Roadster SMT,2006
40244,toyota,MR2,1.8 Roadster,2006
39506,toyota,MR2,1.8 Roadster,2008
27703,nissan,Murano,SE AWD,2005
28023,nissan,Murano,,2005
28320,nissan,Murano,S,2005
28442,nissan,Murano,S AWD,2005
28482,nissan,Murano,V6 4x4,2005
28872,nissan,Murano,SL,2005
29094,nissan,Murano,SL AWD,2005
27704,nissan,Murano,SE,2006
28189,nissan,Murano,S,2006
28417,nissan,Murano,SL,2006
28457,nissan,Murano,3.5,2006
29014,nissan,Murano,,2006
27890,nissan,Murano,S,2007
28076,nissan,Murano,SL AWD,2007
28420,nissan,Murano,3.5 V6 4WD,2007
28460,nissan,Murano,SL,2007
28463,nissan,Murano,S AWD,2007
28477,nissan,Murano,GT-C,2007
28974,nissan,Murano,SE AWD,2007
28530,nissan,Murano,3.5,2008
27902,nissan,Murano,SL 4WD,2009
28111,nissan,Murano,3.5 V6 4WD,2009
28618,nissan,Murano,3.5,2009
28664,nissan,Murano,S 4WD,2009
29043,nissan,Murano,S,2009
29044,nissan,Murano,LE 4WD,2009
45692,nissan,Murano,S,2010
45693,nissan,Murano,SL,2010
45694,nissan,Murano,LE,2010
45695,nissan,Murano,S,2011
45696,nissan,Murano,SV,2011
45697,nissan,Murano,SL,2011
45698,nissan,Murano,LE,2011
49329,nissan,Murano,S,2012
49330,nissan,Murano,SV,2012
49331,nissan,Murano,SL,2012
49332,nissan,Murano,LE,2012
13912,ford,Mustang,,2005
14773,ford,Mustang,V6 Deluxe Coupe,2005
14965,ford,Mustang,GT Deluxe Coupe,2005
15086,ford,Mustang,V6 Premium Coupe,2005
15109,ford,Mustang,GT Premium Coupe,2005
